player_id,first_name,last_name,player_name,current_club_id,country_of_birth,city_of_birth,country_of_citizenship,date_of_birth,sub_position,position,foot,height_in_cm,contract_expiration_date,international_caps,international_goals,current_national_team_id,current_club_domestic_competition_id,current_club_name,market_value_in_eur,highest_market_value_in_eur,stats_player_name,stats_position,stats_club,minutes_played,goals,assists,xG,xAG,progressive_passes,progressive_carries,dribbles_attempted,dribbles_successful,shot_creating_actions,goal_creating_actions,tackles,blocks,yellow_cards_stats,red_cards_stats
1084603,Vinícius,Lago,Vinícius Lago,8793,Brazil,Brasília,Brazil,2005-10-22 00:00:00,Right-Back,Defender,right,,2026-06-30 00:00:00,,,,BRA1,Red Bull Bragantino,,,,,,,,,,,,,,,,,,,,
1084626,Felipe,Cardoso,Felipe Cardoso,2125,Brazil,São Paulo,Brazil,2003-03-04 00:00:00,Left Winger,Attack,right,182.0,2026-11-30 00:00:00,,,,BRA1,Esporte Clube Vitória,,,,,,,,,,,,,,,,,,,,
1084816,,Zé Guilherme,Zé Guilherme,10010,Brazil,Fortaleza,Brazil,2005-03-16 00:00:00,Left-Back,Defender,left,181.0,2029-12-31 00:00:00,5.0,0.0,,BRA1,Esporte Clube Bahia,400000.0,400000.0,Zé Guilherme,LB,Grêmio,223.0,0.0,0.0,0.0,0.0,9.0,9.0,12.0,6.0,2.0,0.0,11.0,2.0,0.0,0.0
1086260,Thiago,Henrique,Thiago Henrique,2462,Brazil,Sete Lagoas (MG),Brazil,2004-04-27 00:00:00,Defensive Midfield,Midfield,right,179.0,2026-05-31 00:00:00,,,,BRA1,Fluminense Football Club,,,,,,,,,,,,,,,,,,,,
1086534,,Dudu Cruz,Dudu Cruz,330,,,Brazil,2005-04-12 00:00:00,Centre-Back,Defender,right,187.0,2026-06-30 00:00:00,,,,BRA1,Clube Atlético Mineiro,,,,,,,,,,,,,,,,,,,,
1086632,,Abner,Abner,10492,Brazil,Rio de Janeiro,Brazil,2004-04-19 00:00:00,Centre-Back,Defender,right,189.0,2027-06-30 00:00:00,,,,BRA1,Esporte Clube Juventude,,,Abner,CM,Juventude,108.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0
1087334,Jordan,Barrera,Jordan Barrera,537,Colombia,Soledad,Colombia,2006-04-11 00:00:00,Attacking Midfield,Midfield,right,180.0,2029-12-31 00:00:00,17.0,3.0,,BRA1,S. A. F. Botafogo,2500000.0,2500000.0,,,,,,,,,,,,,,,,,,
1087844,,Felipe Vieira,Felipe Vieira,614,Brazil,Brasília,Brazil,2005-02-09 00:00:00,Centre-Back,Defender,left,189.0,,,,,BRA1,Clube de Regatas do Flamengo,,,Felipe Vieira,CB,Fluminense,161.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0
1087854,,Daniel Rogério,Daniel Rogério,614,Brazil,Guapimirim,Brazil,2005-03-12 00:00:00,Defensive Midfield,Midfield,right,173.0,,,,,BRA1,Clube de Regatas do Flamengo,,,,,,,,,,,,,,,,,,,,
1088801,,Cadu,Cadu,199,,,Brazil,2005-01-11 00:00:00,Goalkeeper,Goalkeeper,right,193.0,2026-10-30 00:00:00,,,,BRA1,Sport Club Corinthians Paulista,,,,,,,,,,,,,,,,,,,,
1088802,,Caipira,Caipira,199,Brazil,Salesópolis,Brazil,2005-02-15 00:00:00,Right-Back,Defender,both,173.0,2026-09-30 00:00:00,,,,BRA1,Sport Club Corinthians Paulista,,,,,,,,,,,,,,,,,,,,
1088816,,Enzo Boer,Enzo Boer,221,Brazil,São Paulo,Brazil,2005-01-06 00:00:00,Right Winger,Attack,left,170.0,2026-12-31 00:00:00,,,,BRA1,Santos Futebol Clube,,,,,,,,,,,,,,,,,,,,
1089610,,Dohmann,Dohmann,2462,,,Brazil,2005-03-15 00:00:00,Defensive Midfield,Midfield,right,,2026-12-31 00:00:00,,,,BRA1,Fluminense Football Club,,,,,,,,,,,,,,,,,,,,
1089612,,Marcão,Marcão,2462,Brazil,Betim,Brazil,2005-01-13 00:00:00,,Missing,,,,,,,BRA1,Fluminense Football Club,,,,,,,,,,,,,,,,,,,,
1089956,,Rodrigo Falcão,Rodrigo Falcão,221,Brazil,Santos,Brazil,2005-03-23 00:00:00,Goalkeeper,Goalkeeper,right,191.0,2029-01-31 00:00:00,,,,BRA1,Santos Futebol Clube,,,,,,,,,,,,,,,,,,,,
1089958,,Gabriel Bontempo,Gabriel Bontempo,221,Brazil,Uberaba,Brazil,2005-01-16 00:00:00,Central Midfield,Midfield,right,181.0,2030-12-31 00:00:00,0.0,0.0,,BRA1,Santos Futebol Clube,9000000.0,9000000.0,,,,,,,,,,,,,,,,,,
1090768,,Riquelmy,Riquelmy,8718,Brazil,Ouricuri,Brazil,2005-05-02 00:00:00,Centre-Forward,Attack,right,,2026-06-30 00:00:00,,,,BRA1,Sport Club do Recife,,,,,,,,,,,,,,,,,,,,
1090818,,Sidnei,Sidnei,3876,Brazil,São José dos Pinhais,Brazil,2003-03-28 00:00:00,Goalkeeper,Goalkeeper,right,191.0,2026-11-30 00:00:00,,,,BRA1,Mirasol Futebol Clube,,,,,,,,,,,,,,,,,,,,
1090856,,Vitinho Mota,Vitinho Mota,8793,Brazil,Marília,Brazil,2003-07-27 00:00:00,Right Winger,Attack,left,174.0,2026-12-31 00:00:00,,,,BRA1,Red Bull Bragantino,,,,,,,,,,,,,,,,,,,,
1091605,,Marcelo,Marcelo,609,Brazil,Anápolis,Brazil,2006-02-12 00:00:00,Goalkeeper,Goalkeeper,right,191.0,,0.0,0.0,,BRA1,Cruzeiro Esporte Clube,,,Marcelo,LB,Fluminense,1044.0,1.0,1.0,1.2000000000000002,1.6,82.0,18.0,18.0,10.0,24.0,1.0,24.0,15.0,3.0,0.0
1091607,,Rhuan Gabriel,Rhuan Gabriel,609,Brazil,Goiânia,Brazil,2006-02-06 00:00:00,Attacking Midfield,Midfield,right,176.0,2029-12-31 00:00:00,2.0,0.0,,BRA1,Cruzeiro Esporte Clube,,,,,,,,,,,,,,,,,,,,
1091609,,Ruan Índio,Ruan Índio,609,Brazil,Belo Horizonte,Brazil,2006-08-10 00:00:00,Centre-Forward,Attack,right,191.0,2029-12-31 00:00:00,,,,BRA1,Cruzeiro Esporte Clube,,,,,,,,,,,,,,,,,,,,
1091893,,Zé Breno,Zé Breno,2125,Brazil,Palhoça,Brazil,2004-06-06 00:00:00,Defensive Midfield,Midfield,right,176.0,2028-12-31 00:00:00,,,,BRA1,Esporte Clube Vitória,,,,,,,,,,,,,,,,,,,,
1092590,,Vitor Neves,Vitor Neves,8718,,,Brazil,2005-01-08 00:00:00,Defensive Midfield,Midfield,right,,,,,,BRA1,Sport Club do Recife,,,,,,,,,,,,,,,,,,,,
1092623,,Anthony,Anthony,537,Brazil,Santa Bárbara,Brazil,2005-07-12 00:00:00,Centre-Back,Defender,left,192.0,2030-03-23 00:00:00,0.0,0.0,,BRA1,S. A. F. Botafogo,300000.0,300000.0,,,,,,,,,,,,,,,,,,
1092705,,Roger Ruan,Roger Ruan,10010,Brazil,Pindaré-Mirim,Brazil,2005-01-12 00:00:00,Right-Back,Defender,right,,,,,,BRA1,Esporte Clube Bahia,,,,,,,,,,,,,,,,,,,,
1093267,,Yan,Yan,6600,Brazil,Rio de Janeiro,Brazil,2005-11-04 00:00:00,Right-Back,Defender,right,178.0,,,,,BRA1,Sport Club Internacional,,,,,,,,,,,,,,,,,,,,
1093845,,Rhuan Lucas,Rhuan Lucas,537,Brazil,Niterói,Brazil,2004-09-14 00:00:00,Defensive Midfield,Midfield,right,174.0,,,,,BRA1,S. A. F. Botafogo,,,,,,,,,,,,,,,,,,,,
1093863,,Aranha,Aranha,1023,Brazil,Paudalho,Brazil,2005-02-07 00:00:00,Goalkeeper,Goalkeeper,right,190.0,2029-06-30 00:00:00,0.0,0.0,,BRA1,Sociedade Esportiva Palmeiras,,,,,,,,,,,,,,,,,,,,
1093865,,David Kauã,David Kauã,330,Brazil,Bandeirantes,Brazil,2005-03-12 00:00:00,Central Midfield,Midfield,left,182.0,2027-12-31 00:00:00,,,,BRA1,Clube Atlético Mineiro,,,,,,,,,,,,,,,,,,,,
1093906,,Kauê Canela,Kauê Canela,10870,Brazil,Orlândia,Brazil,2004-02-20 00:00:00,Centre-Forward,Attack,right,180.0,,,,,BRA1,Fortaleza Esporte Clube,,,,,,,,,,,,,,,,,,,,
1093922,,Luisão,Luisão,221,Brazil,Taboão da Serra,Brazil,2003-09-09 00:00:00,Centre-Back,Defender,right,192.0,2026-12-31 00:00:00,,,,BRA1,Santos Futebol Clube,,,,,,,,,,,,,,,,,,,,
1093951,,Renê,Renê,2125,Brazil,Fortaleza,Brazil,2003-10-07 00:00:00,Left Winger,Attack,right,183.0,2029-12-31 00:00:00,,,,BRA1,Esporte Clube Vitória,1000000.0,1000000.0,,,,,,,,,,,,,,,,,,
1094501,,Hugo Leonardo,Hugo Leonardo,585,,,Brazil,2004-01-19 00:00:00,Defensive Midfield,Midfield,left,175.0,2028-12-31 00:00:00,,,,BRA1,São Paulo Futebol Clube,,,,,,,,,,,,,,,,,,,,
1094530,,Kauan,Kauan,6600,Brazil,Jundiaí,Brazil,2003-04-27 00:00:00,Goalkeeper,Goalkeeper,right,192.0,2027-12-31 00:00:00,,,,BRA1,Sport Club Internacional,,,,,,,,,,,,,,,,,,,,
1094537,,Isac,Isac,2462,,,Brazil,2005-05-10 00:00:00,Attacking Midfield,Midfield,left,,2026-12-31 00:00:00,,,,BRA1,Fluminense Football Club,,,Isaac,LB,Fluminense,179.0,0.0,0.0,0.3,0.0,5.0,10.0,15.0,8.0,4.0,0.0,3.0,3.0,0.0,0.0
1094863,,Deivid Andrade,Deivid Andrade,2029,Brazil,São Domingos do Capim,Brazil,2005-06-01 00:00:00,Goalkeeper,Goalkeeper,right,196.0,2026-12-31 00:00:00,,,,BRA1,Ceará Sporting Club,,,,,,,,,,,,,,,,,,,,
1094958,,Fábio Soares,Fábio Soares,2125,,,Brazil,2004-12-03 00:00:00,Left Winger,Attack,right,178.0,2027-06-30 00:00:00,,,,BRA1,Esporte Clube Vitória,,,Fábio Soares,RM,Vitória,90.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,1.0,2.0,1.0,4.0,3.0,0.0,0.0
1094959,,Samuel,Samuel,10010,Brazil,Teixeira de Freitas,Brazil,2005-01-27 00:00:00,Centre-Forward,Attack,right,186.0,,,,,BRA1,Esporte Clube Bahia,,,,,,,,,,,,,,,,,,,,
1094961,,Paulo Roberto,Paulo Roberto,2125,,,Brazil,2005-11-13 00:00:00,Right-Back,Defender,right,,2026-12-30 00:00:00,,,,BRA1,Esporte Clube Vitória,,,,,,,,,,,,,,,,,,,,
1094962,,Ainoã,Ainoã,614,,,Brazil,2005-02-01 00:00:00,Left-Back,Defender,left,186.0,,,,,BRA1,Clube de Regatas do Flamengo,,,,,,,,,,,,,,,,,,,,
1095552,,Gustavo Prado,Gustavo Prado,6600,Brazil,Rio de Janeiro,Brazil,2005-06-06 00:00:00,Right Winger,Attack,right,179.0,2026-12-31 00:00:00,11.0,1.0,,BRA1,Sport Club Internacional,,,Gustavo Prado,RM,Internacional,664.0,1.0,0.0,1.3,1.5,29.0,21.0,29.0,12.0,34.0,4.0,32.0,14.0,1.0,0.0
1096080,,Gabriel Rocha,Gabriel Rocha,2029,,,Brazil,2006-01-23 00:00:00,Centre-Back,Defender,left,,,,,,BRA1,Ceará Sporting Club,,,,,,,,,,,,,,,,,,,,
1096223,Pedro,Ataíde,Pedro Ataíde,330,Brazil,Aparecida de Goiânia,Brazil,2005-06-28 00:00:00,Centre-Forward,Attack,left,180.0,2029-05-31 00:00:00,,,,BRA1,Clube Atlético Mineiro,,,,,,,,,,,,,,,,,,,,
1096272,,Clébio,Clébio,10492,Brazil,Uberaba,Brazil,2004-03-01 00:00:00,Centre-Back,Defender,right,186.0,,,,,BRA1,Esporte Clube Juventude,,,,,,,,,,,,,,,,,,,,
1096275,,Davi Góes,Davi Góes,10492,Brazil,Ipatinga,Brazil,2005-06-22 00:00:00,Defensive Midfield,Midfield,left,185.0,2026-12-31 00:00:00,0.0,0.0,,BRA1,Esporte Clube Juventude,,,Davi Goes,CM,Juventude,66.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0
1096506,,Isac,Isac,585,Brazil,Brejo Santo,Brazil,2006-04-02 00:00:00,Centre-Back,Defender,right,186.0,2027-12-31 00:00:00,1.0,0.0,,BRA1,São Paulo Futebol Clube,,,Isaac,LB,Fluminense,179.0,0.0,0.0,0.3,0.0,5.0,10.0,15.0,8.0,4.0,0.0,3.0,3.0,0.0,0.0
1096605,,Kauan Toledo,Kauan Toledo,537,Brazil,Sorocaba,Brazil,2006-04-15 00:00:00,Right Winger,Attack,right,177.0,2028-12-31 00:00:00,,,,BRA1,S. A. F. Botafogo,,,,,,,,,,,,,,,,,,,,
1096840,,Luiz Eduardo,Luiz Eduardo,199,Brazil,São Paulo,Brazil,2007-06-26 00:00:00,Attacking Midfield,Midfield,left,,,,,,BRA1,Sport Club Corinthians Paulista,,,,,,,,,,,,,,,,,,,,
1097081,,Maxsuell Alegria,Maxsuell Alegria,978,Brazil,Goiânia,Brazil,2004-01-09 00:00:00,Left Winger,Attack,right,169.0,2029-06-30 00:00:00,,,,BRA1,Club de Regatas Vasco da Gama,,,Max Alegria,LW,Vasco da Gama,79.0,0.0,0.0,0.0,0.0,2.0,3.0,4.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0
1097187,,Bruninho,Bruninho,10870,Brazil,Barra de Guabiraba,Brazil,2005-06-11 00:00:00,Central Midfield,Midfield,right,177.0,,,,,BRA1,Fortaleza Esporte Clube,,,,,,,,,,,,,,,,,,,,
1097224,,Janderson,Janderson,609,Brazil,Altos,Brazil,2005-08-31 00:00:00,Centre-Back,Defender,right,190.0,2029-02-01 00:00:00,,,,BRA1,Cruzeiro Esporte Clube,,,Janderson,LW,Vitória,1937.0,4.0,0.0,3.3000000000000003,1.6,53.0,61.0,82.0,31.0,64.0,4.0,31.0,18.0,8.0,0.0
1097844,,Wesley Juan,Wesley Juan,614,,,Brazil,2005-01-02 00:00:00,Centre-Back,Defender,left,188.0,,,,,BRA1,Clube de Regatas do Flamengo,,,,,,,,,,,,,,,,,,,,
1098726,,Zé Phelipe,Zé Phelipe,330,Brazil,Rio de Janeiro,Brazil,2005-06-14 00:00:00,Defensive Midfield,Midfield,both,180.0,,,,,BRA1,Clube Atlético Mineiro,,,,,,,,,,,,,,,,,,,,
1100070,,Eric,Eric,2029,Brazil,Baixa Grande,Brazil,2000-08-07 00:00:00,Left-Back,Defender,left,180.0,2026-11-30 00:00:00,,,,BRA1,Ceará Sporting Club,,,,,,,,,,,,,,,,,,,,
1100475,,Gabriel Pfeifer,Gabriel Pfeifer,330,,,Brazil,2005-04-12 00:00:00,Central Midfield,Midfield,right,175.0,2027-03-31 00:00:00,,,,BRA1,Clube Atlético Mineiro,,,,,,,,,,,,,,,,,,,,
1101123,,Netinho,Netinho,8718,Brazil,João Pessoa,Brazil,2005-03-06 00:00:00,Right-Back,Defender,right,,,,,,BRA1,Sport Club do Recife,,,,,,,,,,,,,,,,,,,,
1101124,,Gustavinho,Gustavinho,221,Brazil,Limeira,Brazil,2005-04-07 00:00:00,Defensive Midfield,Midfield,right,,2028-12-31 00:00:00,,,,BRA1,Santos Futebol Clube,500000.0,500000.0,Gustavinho,LM,Red Bull Bragantino,954.0,1.0,3.0,0.7000000000000001,1.4,45.0,9.0,33.0,17.0,38.0,4.0,24.0,14.0,1.0,0.0
1101134,,Fabricio Dias,Fabricio Dias,10870,Brazil,Pinhais,Brazil,2004-08-26 00:00:00,Defensive Midfield,Midfield,right,176.0,2026-11-30 00:00:00,,,,BRA1,Fortaleza Esporte Clube,,,,,,,,,,,,,,,,,,,,
1101447,Iván,Román,Iván Román,330,Chile,Santiago de Chile,Chile,2006-07-12 00:00:00,Centre-Back,Defender,right,183.0,2029-12-31 00:00:00,5.0,0.0,,BRA1,Clube Atlético Mineiro,1500000.0,1500000.0,,,,,,,,,,,,,,,,,,
1109027,,Victor,Victor,10010,Brazil,Xique-Xique,Brazil,2006-05-03 00:00:00,Goalkeeper,Goalkeeper,right,197.0,,,,,BRA1,Esporte Clube Bahia,,,,,,,,,,,,,,,,,,,,
1109028,,Juninho,Juninho,10010,Brazil,Arapiraca,Brazil,2005-12-17 00:00:00,Left Winger,Attack,right,,2027-11-30 00:00:00,,,,BRA1,Esporte Clube Bahia,,,,,,,,,,,,,,,,,,,,
1109029,,Sidney Duarte,Sidney Duarte,10010,Brazil,Salvador,Brazil,2006-03-12 00:00:00,Defensive Midfield,Midfield,right,168.0,2028-12-31 00:00:00,5.0,0.0,,BRA1,Esporte Clube Bahia,,,,,,,,,,,,,,,,,,,,
1112486,Jhoan,Hernández,Jhoan Hernández,537,Colombia,Lloró,Colombia,2006-02-20 00:00:00,Left-Back,Defender,left,178.0,2026-12-31 00:00:00,2.0,0.0,,BRA1,S. A. F. Botafogo,150000.0,550000.0,,,,,,,,,,,,,,,,,,
1114595,,João Andrade,João Andrade,10010,,,Brazil,2006-06-15 00:00:00,Centre-Forward,Attack,left,181.0,,,,,BRA1,Esporte Clube Bahia,,,,,,,,,,,,,,,,,,,,
1115717,,Gerald Anjos,Gerald Anjos,10010,Brazil,Salvador,Brazil,2007-11-01 00:00:00,Centre-Back,Defender,left,,,,,,BRA1,Esporte Clube Bahia,,,,,,,,,,,,,,,,,,,,
1115722,,Arthur Gabriel,Arthur Gabriel,1023,Brazil,São Paulo,Brazil,2005-09-04 00:00:00,Left-Back,Defender,left,177.0,2029-12-31 00:00:00,0.0,0.0,,BRA1,Sociedade Esportiva Palmeiras,3000000.0,3000000.0,,,,,,,,,,,,,,,,,,
1116366,,Paulo Vitor,Paulo Vitor,330,Brazil,Junqueirópolis,Brazil,2004-08-26 00:00:00,Defensive Midfield,Midfield,right,184.0,2026-12-31 00:00:00,,,,BRA1,Clube Atlético Mineiro,,,Paulo Vitor,CM,Atlético Mineiro,529.0,0.0,0.0,0.0,0.1,20.0,7.0,2.0,1.0,11.0,0.0,22.0,9.0,4.0,0.0
1116367,,Zé Neto,Zé Neto,2029,Brazil,João Pessoa,Brazil,2005-10-30 00:00:00,Right Winger,Attack,both,,2026-07-20 00:00:00,,,,BRA1,Ceará Sporting Club,,,,,,,,,,,,,,,,,,,,
1116543,,Marlinho,Marlinho,6600,,,Brazil,2005-06-19 00:00:00,Right Winger,Attack,left,177.0,,,,,BRA1,Sport Club Internacional,,,,,,,,,,,,,,,,,,,,
1116605,,Larson,Larson,1023,Brazil,Pelotas,Brazil,2005-07-10 00:00:00,Central Midfield,Midfield,right,183.0,2030-12-31 00:00:00,0.0,0.0,,BRA1,Sociedade Esportiva Palmeiras,400000.0,400000.0,,,,,,,,,,,,,,,,,,
1116612,,Diego Esser,Diego Esser,6600,Brazil,Rio do Campo,Brazil,2005-04-13 00:00:00,Goalkeeper,Goalkeeper,left,194.0,2026-12-31 00:00:00,,,,BRA1,Sport Club Internacional,,,,,,,,,,,,,,,,,,,,
1116614,,Gustavo,Gustavo,6600,Brazil,Joinville,Brazil,2006-08-28 00:00:00,Central Midfield,Midfield,right,176.0,2027-01-31 00:00:00,,,,BRA1,Sport Club Internacional,,,,,,,,,,,,,,,,,,,,
1116620,,Rhyan,Rhyan,537,,,Brazil,2006-01-03 00:00:00,Goalkeeper,Goalkeeper,right,188.0,,,,,BRA1,S. A. F. Botafogo,,,,,,,,,,,,,,,,,,,,
1116636,,João Loiola,João Loiola,2462,Brazil,Serra,Brazil,2005-04-14 00:00:00,Centre-Back,Defender,right,,2028-12-31 00:00:00,,,,BRA1,Fluminense Football Club,,,,,,,,,,,,,,,,,,,,
1116637,,Fabinho,Fabinho,2462,,,Brazil,2006-01-24 00:00:00,Defensive Midfield,Midfield,,,2027-08-31 00:00:00,,,,BRA1,Fluminense Football Club,,,,,,,,,,,,,,,,,,,,
1116834,,Samuel,Samuel,330,Brazil,Fortaleza,Brazil,2006-02-09 00:00:00,Centre-Back,Defender,left,187.0,,,,,BRA1,Clube Atlético Mineiro,,,,,,,,,,,,,,,,,,,,
1117807,,João Alencar,João Alencar,221,Brazil,Belo Horizonte,Brazil,2007-06-25 00:00:00,Centre-Back,Defender,right,187.0,2030-06-30 00:00:00,,,,BRA1,Santos Futebol Clube,,,,,,,,,,,,,,,,,,,,
1119008,Julio,Fidelis,Julio Fidelis,2462,Brazil,Macaé,Brazil,2006-11-06 00:00:00,Right-Back,Defender,right,179.0,2031-04-30 00:00:00,,,,BRA1,Fluminense Football Club,300000.0,300000.0,,,,,,,,,,,,,,,,,,
1124214,,Kauê Leonardo,Kauê Leonardo,537,Brazil,Niterói,Brazil,2005-04-11 00:00:00,Right-Back,Defender,right,170.0,2026-11-30 00:00:00,,,,BRA1,S. A. F. Botafogo,,,,,,,,,,,,,,,,,,,,
1124296,Matheus,Reis,Matheus Reis,2462,Mexico,Mexico City,Mexico,2007-04-02 00:00:00,Left Winger,Attack,right,180.0,2030-12-31 00:00:00,0.0,0.0,,BRA1,Fluminense Football Club,,,,,,,,,,,,,,,,,,,,
1124298,,Riquelme Fillipi,Riquelme Fillipi,1023,Brazil,Santo André,Brazil,2006-09-15 00:00:00,Left Winger,Attack,right,176.0,2029-12-31 00:00:00,0.0,0.0,,BRA1,Sociedade Esportiva Palmeiras,1000000.0,1000000.0,,,,,,,,,,,,,,,,,,
1124552,,Kauan Guilherme,Kauan Guilherme,330,Brazil,Montes Claros,Brazil,2005-01-05 00:00:00,Defensive Midfield,Midfield,left,,2026-11-30 00:00:00,,,,BRA1,Clube Atlético Mineiro,,,,,,,,,,,,,,,,,,,,
1124553,,Robert,Robert,330,Brazil,São Bernardo do Campo,Brazil,2005-02-03 00:00:00,Goalkeeper,Goalkeeper,right,191.0,2029-12-31 00:00:00,4.0,0.0,,BRA1,Clube Atlético Mineiro,,,Robert,CB,Cruzeiro,396.0,0.0,1.0,0.2,0.3,7.0,17.0,23.0,9.0,9.0,0.0,3.0,4.0,1.0,0.0
1124886,Gustavo,Cintra,Gustavo Cintra,2462,Brazil,São José do Rio Preto,Brazil,2005-10-16 00:00:00,Centre-Back,Defender,both,188.0,,,,,BRA1,Fluminense Football Club,,,,,,,,,,,,,,,,,,,,
1124887,,Marlon,Marlon,2462,,,Brazil,2005-03-17 00:00:00,Right Winger,Attack,left,,,,,,BRA1,Fluminense Football Club,,,,,,,,,,,,,,,,,,,,
1127043,,Gabriel Justino,Gabriel Justino,537,Brazil,Rio de Janeiro,Brazil,2006-04-16 00:00:00,Centre-Back,Defender,right,184.0,2028-11-30 00:00:00,,,,BRA1,S. A. F. Botafogo,,,,,,,,,,,,,,,,,,,,
1127846,,Julio César,Julio César,330,Brazil,Pernambuco,Brazil,2004-04-23 00:00:00,Left-Back,Defender,left,184.0,2028-05-31 00:00:00,,,,BRA1,Clube Atlético Mineiro,,,,,,,,,,,,,,,,,,,,
1128780,,Gabriel Bahia,Gabriel Bahia,537,Brazil,Juazeiro,Brazil,1998-11-24 00:00:00,Centre-Back,Defender,right,188.0,2026-12-31 00:00:00,,,,BRA1,S. A. F. Botafogo,,,,,,,,,,,,,,,,,,,,
1130054,,Patrick,Patrick,8718,Brazil,Belo Horizonte,Brazil,2005-02-27 00:00:00,Centre-Back,Defender,both,187.0,2027-01-31 00:00:00,,,,BRA1,Sport Club do Recife,,,,,,,,,,,,,,,,,,,,
1130056,,Luiz Henrique,Luiz Henrique,8718,Brazil,Olinda,Brazil,2005-02-08 00:00:00,Central Midfield,Midfield,right,175.0,,,,,BRA1,Sport Club do Recife,,,,,,,,,,,,,,,,,,,,
1130185,,Yuri Leles,Yuri Leles,8793,Brazil,Poços de Caldas,Brazil,2007-04-17 00:00:00,Centre-Forward,Attack,right,,2029-12-31 00:00:00,0.0,0.0,,BRA1,Red Bull Bragantino,,,,,,,,,,,,,,,,,,,,
1139255,,Enzo,Enzo,210,Brazil,Santos,Brazil,2002-07-18 00:00:00,Left-Back,Defender,left,180.0,,,,,BRA1,Grêmio Foot-Ball Porto Alegrense,,,,,,,,,,,,,,,,,,,,
1141364,,Jemmes,Jemmes,2462,Brazil,Rosário Oeste,Brazil,2000-04-09 00:00:00,Centre-Back,Defender,right,187.0,2030-12-31 00:00:00,,,,BRA1,Fluminense Football Club,3000000.0,3000000.0,,,,,,,,,,,,,,,,,,
1152154,Tomás,Pérez,Tomás Pérez,330,Argentina,Rosario,Argentina,2005-08-26 00:00:00,Defensive Midfield,Midfield,right,182.0,2026-12-31 00:00:00,8.0,1.0,,BRA1,Clube Atlético Mineiro,3000000.0,3000000.0,,,,,,,,,,,,,,,,,,
1152256,,Leonan Santos,Leonan Santos,3876,,,Brazil,2000-08-05 00:00:00,Centre-Back,Defender,left,189.0,2026-11-30 00:00:00,,,,BRA1,Mirasol Futebol Clube,,,,,,,,,,,,,,,,,,,,
1156563,,Igor Serrote,Igor Serrote,210,Brazil,Balneário Camboriú,Brazil,2005-03-01 00:00:00,Right-Back,Defender,right,180.0,,10.0,0.0,,BRA1,Grêmio Foot-Ball Porto Alegrense,,,,,,,,,,,,,,,,,,,,
1158001,,Luighi,Luighi,1023,Brazil,São Paulo,Brazil,2006-04-30 00:00:00,Centre-Forward,Attack,right,182.0,2029-12-31 00:00:00,3.0,1.0,,BRA1,Sociedade Esportiva Palmeiras,4000000.0,5000000.0,Luighi,FW,Palmeiras,21.0,1.0,0.0,1.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1159259,,Euder,Euder,978,Brazil,Recife,Brazil,2005-03-18 00:00:00,Defensive Midfield,Midfield,left,,,,,,BRA1,Club de Regatas Vasco da Gama,,,,,,,,,,,,,,,,,,,,
1174214,Sergio,Palacios,Sergio Palacios,8793,Colombia,Santiago de Cali,Colombia,2005-02-14 00:00:00,Centre-Back,Defender,right,195.0,2026-07-27 00:00:00,2.0,0.0,,BRA1,Red Bull Bragantino,,,Sergio Palacios,"RB,CB",Red Bull Bragantino,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1180021,,Erick Belé,Erick Belé,1023,Brazil,Flores da Cunha,Brazil,2007-01-21 00:00:00,Attacking Midfield,Midfield,left,184.0,2028-12-31 00:00:00,5.0,2.0,,BRA1,Sociedade Esportiva Palmeiras,1000000.0,1000000.0,,,,,,,,,,,,,,,,,,
1182665,Néiser,Villarreal,Néiser Villarreal,609,Colombia,Tumaco,Colombia,2005-04-24 00:00:00,Centre-Forward,Attack,right,186.0,2030-12-31 00:00:00,22.0,15.0,,BRA1,Cruzeiro Esporte Clube,4000000.0,4000000.0,,,,,,,,,,,,,,,,,,
1193865,,Pedro Cobra,Pedro Cobra,330,Brazil,Goiânia,Brazil,2006-05-15 00:00:00,Goalkeeper,Goalkeeper,right,193.0,2030-12-31 00:00:00,0.0,0.0,,BRA1,Clube Atlético Mineiro,600000.0,600000.0,,,,,,,,,,,,,,,,,,
1193868,,João Souza,João Souza,614,Brazil,São Paulo,Brazil,2007-01-01 00:00:00,Centre-Back,Defender,right,187.0,2029-12-31 00:00:00,0.0,0.0,,BRA1,Clube de Regatas do Flamengo,800000.0,800000.0,,,,,,,,,,,,,,,,,,
1202380,,João Pedro,João Pedro,585,Brazil,São Paulo,Brazil,2006-04-10 00:00:00,Goalkeeper,Goalkeeper,right,191.0,2028-06-30 00:00:00,,,,BRA1,São Paulo Futebol Clube,,,,,,,,,,,,,,,,,,,,
