player_id,first_name,last_name,name_x,last_season_x,current_club_id,player_code,country_of_birth,city_of_birth,country_of_citizenship,date_of_birth,sub_position,position,foot,height_in_cm,contract_expiration_date,agent_name,image_url,international_caps,international_goals,current_national_team_id,url_x,current_club_domestic_competition_id,current_club_name,market_value_in_eur,highest_market_value_in_eur,club_id,club_code,name_y,domestic_competition_id,total_market_value,squad_size,average_age,foreigners_number,foreigners_percentage,national_team_players,stadium_name,stadium_seats,net_transfer_record,coach_name,last_season_y,filename,url_y
1089610,,Dohmann,Dohmann,2024,2462,dohmann,,,Brazil,2005-03-15 00:00:00,Defensive Midfield,Midfield,right,,2026-12-31 00:00:00,Promanager,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,,,,https://www.transfermarkt.co.uk/dohmann/profil/spieler/1089610,BRA1,Fluminense Football Club,,,2462,fluminense-rio-de-janeiro,Fluminense Football Club,BRA1,,33,29.7,11,33.3,4,Estádio Jornalista Mário Filho,82238,€-6.76m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/fluminense-rio-de-janeiro/startseite/verein/2462
1089612,,Marcão,Marcão,2024,2462,marcao,Brazil,Betim,Brazil,2005-01-13 00:00:00,,Missing,,,,TINMO,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,,,,https://www.transfermarkt.co.uk/marcao/profil/spieler/1089612,BRA1,Fluminense Football Club,,,2462,fluminense-rio-de-janeiro,Fluminense Football Club,BRA1,,33,29.7,11,33.3,4,Estádio Jornalista Mário Filho,82238,€-6.76m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/fluminense-rio-de-janeiro/startseite/verein/2462
1089956,,Rodrigo Falcão,Rodrigo Falcão,2025,221,rodrigo-falcao,Brazil,Santos,Brazil,2005-03-23 00:00:00,Goalkeeper,Goalkeeper,right,191.0,2029-01-31 00:00:00,Casa Soccer M9,https://img.a.transfermarkt.technology/portrait/header/1089956-1773445794.png?lm=1,,,,https://www.transfermarkt.co.uk/rodrigo-falcao/profil/spieler/1089956,BRA1,Santos Futebol Clube,,,221,fc-santos,Santos Futebol Clube,BRA1,,37,26.7,9,24.3,4,Estádio Urbano Caldeira,16068,+€7.21m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/fc-santos/startseite/verein/221
1089958,,Gabriel Bontempo,Gabriel Bontempo,2025,221,gabriel-bontempo,Brazil,Uberaba,Brazil,2005-01-16 00:00:00,Central Midfield,Midfield,right,181.0,2030-12-31 00:00:00,ADM Esporte,https://img.a.transfermarkt.technology/portrait/header/1089958-1743040770.jpg?lm=1,0.0,0.0,,https://www.transfermarkt.co.uk/gabriel-bontempo/profil/spieler/1089958,BRA1,Santos Futebol Clube,9000000.0,9000000.0,221,fc-santos,Santos Futebol Clube,BRA1,,37,26.7,9,24.3,4,Estádio Urbano Caldeira,16068,+€7.21m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/fc-santos/startseite/verein/221
1090768,,Riquelmy,Riquelmy,2024,8718,riquelmy,Brazil,Ouricuri,Brazil,2005-05-02 00:00:00,Centre-Forward,Attack,right,,2026-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,,,,https://www.transfermarkt.co.uk/riquelmy/profil/spieler/1090768,BRA1,Sport Club do Recife,,,8718,sport-club-do-recife,Sport Club do Recife,BRA1,,29,27.1,1,3.4,0,Estádio Adelmar da Costa Carvalho,35000,+€2.95m,Mariano Soso,2024,../data/raw/transfermarkt-scraper/2024/clubs.json.gz,https://www.transfermarkt.co.uk/sport-club-do-recife/startseite/verein/8718
1090818,,Sidnei,Sidnei,2024,3876,sidnei,Brazil,São José dos Pinhais,Brazil,2003-03-28 00:00:00,Goalkeeper,Goalkeeper,right,191.0,2026-11-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/1090818-1674433141.jpg?lm=1,,,,https://www.transfermarkt.co.uk/sidnei/profil/spieler/1090818,BRA1,Mirasol Futebol Clube,,,3876,mirassol-futebol-clube-sp-,Mirasol Futebol Clube,BRA1,,32,30.1,1,3.1,0,Estádio Municipal José María de Campos Maia,14534,+€1.67m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/mirassol-futebol-clube-sp-/startseite/verein/3876
1090856,,Vitinho Mota,Vitinho Mota,2024,8793,vitinho-mota,Brazil,Marília,Brazil,2003-07-27 00:00:00,Right Winger,Attack,left,174.0,2026-12-31 00:00:00,Casa Soccer M9,https://img.a.transfermarkt.technology/portrait/header/1090856-1754146223.png?lm=1,,,,https://www.transfermarkt.co.uk/vitinho-mota/profil/spieler/1090856,BRA1,Red Bull Bragantino,,,8793,red-bull-bragantino,Red Bull Bragantino,BRA1,,39,25.6,9,23.1,3,Estádio Municipal Cicero De Souza Marques,12000,+€10.50m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/red-bull-bragantino/startseite/verein/8793
1091605,,Marcelo,Marcelo,2024,609,marcelo,Brazil,Anápolis,Brazil,2006-02-12 00:00:00,Goalkeeper,Goalkeeper,right,191.0,,GOL SUDAMERICA,https://img.a.transfermarkt.technology/portrait/header/1091605-1769129355.jpg?lm=1,0.0,0.0,,https://www.transfermarkt.co.uk/marcelo/profil/spieler/1091605,BRA1,Cruzeiro Esporte Clube,,,609,ec-cruzeiro-belo-horizonte,Cruzeiro Esporte Clube,BRA1,,30,26.8,7,23.3,3,Estádio Governador Magalhães Pinto,61927,€-36.26m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/ec-cruzeiro-belo-horizonte/startseite/verein/609
1091607,,Rhuan Gabriel,Rhuan Gabriel,2024,609,rhuan-gabriel,Brazil,Goiânia,Brazil,2006-02-06 00:00:00,Attacking Midfield,Midfield,right,176.0,2029-12-31 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/1091607-1758974529.png?lm=1,2.0,0.0,,https://www.transfermarkt.co.uk/rhuan-gabriel/profil/spieler/1091607,BRA1,Cruzeiro Esporte Clube,,,609,ec-cruzeiro-belo-horizonte,Cruzeiro Esporte Clube,BRA1,,30,26.8,7,23.3,3,Estádio Governador Magalhães Pinto,61927,€-36.26m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/ec-cruzeiro-belo-horizonte/startseite/verein/609
1091609,,Ruan Índio,Ruan Índio,2024,609,ruan-indio,Brazil,Belo Horizonte,Brazil,2006-08-10 00:00:00,Centre-Forward,Attack,right,191.0,2029-12-31 00:00:00,Team of Future,https://img.a.transfermarkt.technology/portrait/header/1091609-1769430247.jpg?lm=1,,,,https://www.transfermarkt.co.uk/ruan-indio/profil/spieler/1091609,BRA1,Cruzeiro Esporte Clube,,,609,ec-cruzeiro-belo-horizonte,Cruzeiro Esporte Clube,BRA1,,30,26.8,7,23.3,3,Estádio Governador Magalhães Pinto,61927,€-36.26m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/ec-cruzeiro-belo-horizonte/startseite/verein/609
1091893,,Zé Breno,Zé Breno,2025,2125,ze-breno,Brazil,Palhoça,Brazil,2004-06-06 00:00:00,Defensive Midfield,Midfield,right,176.0,2028-12-31 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/1091893-1738334687.jpg?lm=1,,,,https://www.transfermarkt.co.uk/ze-breno/profil/spieler/1091893,BRA1,Esporte Clube Vitória,,,2125,esporte-clube-vitoria,Esporte Clube Vitória,BRA1,,39,28.3,7,17.9,0,Estádio Manoel Barradas,30793,+€1.36m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/esporte-clube-vitoria/startseite/verein/2125
1092590,,Vitor Neves,Vitor Neves,2024,8718,vitor-neves,,,Brazil,2005-01-08 00:00:00,Defensive Midfield,Midfield,right,,,Bruno Litterio,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,,,,https://www.transfermarkt.co.uk/vitor-neves/profil/spieler/1092590,BRA1,Sport Club do Recife,,,8718,sport-club-do-recife,Sport Club do Recife,BRA1,,29,27.1,1,3.4,0,Estádio Adelmar da Costa Carvalho,35000,+€2.95m,Mariano Soso,2024,../data/raw/transfermarkt-scraper/2024/clubs.json.gz,https://www.transfermarkt.co.uk/sport-club-do-recife/startseite/verein/8718
1092623,,Anthony,Anthony,2025,537,anthony,Brazil,Santa Bárbara,Brazil,2005-07-12 00:00:00,Centre-Back,Defender,left,192.0,2030-03-23 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/1092623-1741364721.jpg?lm=1,0.0,0.0,,https://www.transfermarkt.co.uk/anthony/profil/spieler/1092623,BRA1,S. A. F. Botafogo,300000.0,300000.0,537,botafogo-rio-de-janeiro,S. A. F. Botafogo,BRA1,,34,26.2,13,38.2,5,Estádio Olímpico Nilton Santos,46931,+€40.04m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/botafogo-rio-de-janeiro/startseite/verein/537
1092705,,Roger Ruan,Roger Ruan,2024,10010,roger-ruan,Brazil,Pindaré-Mirim,Brazil,2005-01-12 00:00:00,Right-Back,Defender,right,,,,https://img.a.transfermarkt.technology/portrait/header/1092705-1769167809.png?lm=1,,,,https://www.transfermarkt.co.uk/roger-ruan/profil/spieler/1092705,BRA1,Esporte Clube Bahia,,,10010,esporte-clube-bahia,Esporte Clube Bahia,BRA1,,32,26.6,9,28.1,3,Arena Fonte Nova,47364,+€8.14m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/esporte-clube-bahia/startseite/verein/10010
1093267,,Yan,Yan,2024,6600,yantm,Brazil,Rio de Janeiro,Brazil,2005-11-04 00:00:00,Right-Back,Defender,right,178.0,,,https://img.a.transfermarkt.technology/portrait/header/1093267-1769160998.jpg?lm=1,,,,https://www.transfermarkt.co.uk/yantm/profil/spieler/1093267,BRA1,Sport Club Internacional,,,6600,sc-internacional-porto-alegre,Sport Club Internacional,BRA1,,32,26.7,9,28.1,3,Estádio Beira-Rio,50848,+€41.39m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/sc-internacional-porto-alegre/startseite/verein/6600
1093845,,Rhuan Lucas,Rhuan Lucas,2024,537,rhuan-lucas,Brazil,Niterói,Brazil,2004-09-14 00:00:00,Defensive Midfield,Midfield,right,174.0,,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,,,,https://www.transfermarkt.co.uk/rhuan-lucas/profil/spieler/1093845,BRA1,S. A. F. Botafogo,,,537,botafogo-rio-de-janeiro,S. A. F. Botafogo,BRA1,,34,26.2,13,38.2,5,Estádio Olímpico Nilton Santos,46931,+€40.04m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/botafogo-rio-de-janeiro/startseite/verein/537
1093863,,Aranha,Aranha,2025,1023,aranha,Brazil,Paudalho,Brazil,2005-02-07 00:00:00,Goalkeeper,Goalkeeper,right,190.0,2029-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/1093863-1680448579.jpg?lm=1,0.0,0.0,,https://www.transfermarkt.co.uk/aranha/profil/spieler/1093863,BRA1,Sociedade Esportiva Palmeiras,,,1023,se-palmeiras-sao-paulo,Sociedade Esportiva Palmeiras,BRA1,,31,25.9,9,29.0,10,Nubank Parque,43713,+€31.54m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/se-palmeiras-sao-paulo/startseite/verein/1023
1093865,,David Kauã,David Kauã,2024,330,david-kaua,Brazil,Bandeirantes,Brazil,2005-03-12 00:00:00,Central Midfield,Midfield,left,182.0,2027-12-31 00:00:00,RBC Talent Group ,https://img.a.transfermarkt.technology/portrait/header/1093865-1680449473.jpg?lm=1,,,,https://www.transfermarkt.co.uk/david-kaua/profil/spieler/1093865,BRA1,Clube Atlético Mineiro,,,330,clube-atletico-mineiro,Clube Atlético Mineiro,BRA1,,33,25.7,9,27.3,6,Arena MRV,44892,€-1.24m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/clube-atletico-mineiro/startseite/verein/330
1093906,,Kauê Canela,Kauê Canela,2024,10870,kaue-canela,Brazil,Orlândia,Brazil,2004-02-20 00:00:00,Centre-Forward,Attack,right,180.0,,4ComM,https://img.a.transfermarkt.technology/portrait/header/1093906-1678907161.jpg?lm=1,,,,https://www.transfermarkt.co.uk/kaue-canela/profil/spieler/1093906,BRA1,Fortaleza Esporte Clube,,,10870,fortaleza-esporte-clube,Fortaleza Esporte Clube,BRA1,,29,27.1,5,17.2,0,Estádio Governador Plácido Castelo,63904,+€6.25m,Juan Pablo Vojvoda,2024,../data/raw/transfermarkt-scraper/2024/clubs.json.gz,https://www.transfermarkt.co.uk/fortaleza-esporte-clube/startseite/verein/10870
1093922,,Luisão,Luisão,2024,221,luisao,Brazil,Taboão da Serra,Brazil,2003-09-09 00:00:00,Centre-Back,Defender,right,192.0,2026-12-31 00:00:00,Bertolucci Sports,https://img.a.transfermarkt.technology/portrait/header/1093922-1678906999.jpg?lm=1,,,,https://www.transfermarkt.co.uk/luisao/profil/spieler/1093922,BRA1,Santos Futebol Clube,,,221,fc-santos,Santos Futebol Clube,BRA1,,37,26.7,9,24.3,4,Estádio Urbano Caldeira,16068,+€7.21m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/fc-santos/startseite/verein/221
1093951,,Renê,Renê,2025,2125,rene,Brazil,Fortaleza,Brazil,2003-10-07 00:00:00,Left Winger,Attack,right,183.0,2029-12-31 00:00:00,Vassallo Sports,https://img.a.transfermarkt.technology/portrait/header/1093951-1708539758.jpg?lm=1,,,,https://www.transfermarkt.co.uk/rene/profil/spieler/1093951,BRA1,Esporte Clube Vitória,1000000.0,1000000.0,2125,esporte-clube-vitoria,Esporte Clube Vitória,BRA1,,39,28.3,7,17.9,0,Estádio Manoel Barradas,30793,+€1.36m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/esporte-clube-vitoria/startseite/verein/2125
1094501,,Hugo Leonardo,Hugo Leonardo,2025,585,hugo-leonardo,,,Brazil,2004-01-19 00:00:00,Defensive Midfield,Midfield,left,175.0,2028-12-31 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/1094501-1759492101.jpeg?lm=1,,,,https://www.transfermarkt.co.uk/hugo-leonardo/profil/spieler/1094501,BRA1,São Paulo Futebol Clube,,,585,fc-sao-paulo,São Paulo Futebol Clube,BRA1,,42,26.4,9,21.4,3,MorumBIS,72039,+€24.69m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/fc-sao-paulo/startseite/verein/585
1094530,,Kauan,Kauan,2025,6600,kauan,Brazil,Jundiaí,Brazil,2003-04-27 00:00:00,Goalkeeper,Goalkeeper,right,192.0,2027-12-31 00:00:00,Victrix,https://img.a.transfermarkt.technology/portrait/header/1094530-1680880061.jpg?lm=1,,,,https://www.transfermarkt.co.uk/kauan/profil/spieler/1094530,BRA1,Sport Club Internacional,,,6600,sc-internacional-porto-alegre,Sport Club Internacional,BRA1,,32,26.7,9,28.1,3,Estádio Beira-Rio,50848,+€41.39m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/sc-internacional-porto-alegre/startseite/verein/6600
1094537,,Isac,Isac,2024,2462,isac,,,Brazil,2005-05-10 00:00:00,Attacking Midfield,Midfield,left,,2026-12-31 00:00:00,Maracana.World,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,,,,https://www.transfermarkt.co.uk/isac/profil/spieler/1094537,BRA1,Fluminense Football Club,,,2462,fluminense-rio-de-janeiro,Fluminense Football Club,BRA1,,33,29.7,11,33.3,4,Estádio Jornalista Mário Filho,82238,€-6.76m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/fluminense-rio-de-janeiro/startseite/verein/2462
1094863,,Deivid Andrade,Deivid Andrade,2024,2029,deivid-andrade,Brazil,São Domingos do Capim,Brazil,2005-06-01 00:00:00,Goalkeeper,Goalkeeper,right,196.0,2026-12-31 00:00:00,SSP Sport Strategy,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,,,,https://www.transfermarkt.co.uk/deivid-andrade/profil/spieler/1094863,BRA1,Ceará Sporting Club,,,2029,ceara-sporting-club,Ceará Sporting Club,BRA1,,29,28.0,2,6.9,0,Estádio Governador Plácido Castelo,63904,+€2.30m,Anderson Batatais,2024,../data/raw/transfermarkt-scraper/2024/clubs.json.gz,https://www.transfermarkt.co.uk/ceara-sporting-club/startseite/verein/2029
1094958,,Fábio Soares,Fábio Soares,2024,2125,fabio-soares,,,Brazil,2004-12-03 00:00:00,Left Winger,Attack,right,178.0,2027-06-30 00:00:00,STARTUP SPORTS,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,,,,https://www.transfermarkt.co.uk/fabio-soares/profil/spieler/1094958,BRA1,Esporte Clube Vitória,,,2125,esporte-clube-vitoria,Esporte Clube Vitória,BRA1,,39,28.3,7,17.9,0,Estádio Manoel Barradas,30793,+€1.36m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/esporte-clube-vitoria/startseite/verein/2125
1094959,,Samuel,Samuel,2024,10010,samuel,Brazil,Teixeira de Freitas,Brazil,2005-01-27 00:00:00,Centre-Forward,Attack,right,186.0,,Trust Football ,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,,,,https://www.transfermarkt.co.uk/samuel/profil/spieler/1094959,BRA1,Esporte Clube Bahia,,,10010,esporte-clube-bahia,Esporte Clube Bahia,BRA1,,32,26.6,9,28.1,3,Arena Fonte Nova,47364,+€8.14m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/esporte-clube-bahia/startseite/verein/10010
1094961,,Paulo Roberto,Paulo Roberto,2024,2125,paulo-roberto,,,Brazil,2005-11-13 00:00:00,Right-Back,Defender,right,,2026-12-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,,,,https://www.transfermarkt.co.uk/paulo-roberto/profil/spieler/1094961,BRA1,Esporte Clube Vitória,,,2125,esporte-clube-vitoria,Esporte Clube Vitória,BRA1,,39,28.3,7,17.9,0,Estádio Manoel Barradas,30793,+€1.36m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/esporte-clube-vitoria/startseite/verein/2125
1094962,,Ainoã,Ainoã,2024,614,ainoa,,,Brazil,2005-02-01 00:00:00,Left-Back,Defender,left,186.0,,,https://img.a.transfermarkt.technology/portrait/header/1094962-1698516175.jpg?lm=1,,,,https://www.transfermarkt.co.uk/ainoa/profil/spieler/1094962,BRA1,Clube de Regatas do Flamengo,,,614,flamengo-rio-de-janeiro,Clube de Regatas do Flamengo,BRA1,,28,28.8,9,32.1,10,Estádio Jornalista Mário Filho,82238,€-13.92m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/flamengo-rio-de-janeiro/startseite/verein/614
1095552,,Gustavo Prado,Gustavo Prado,2024,6600,gustavo-prado,Brazil,Rio de Janeiro,Brazil,2005-06-06 00:00:00,Right Winger,Attack,right,179.0,2026-12-31 00:00:00,LINK SPORTS,https://img.a.transfermarkt.technology/portrait/header/1095552-1680879273.jpg?lm=1,11.0,1.0,,https://www.transfermarkt.co.uk/gustavo-prado/profil/spieler/1095552,BRA1,Sport Club Internacional,,,6600,sc-internacional-porto-alegre,Sport Club Internacional,BRA1,,32,26.7,9,28.1,3,Estádio Beira-Rio,50848,+€41.39m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/sc-internacional-porto-alegre/startseite/verein/6600
1096080,,Gabriel Rocha,Gabriel Rocha,2024,2029,gabriel-rocha,,,Brazil,2006-01-23 00:00:00,Centre-Back,Defender,left,,,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,,,,https://www.transfermarkt.co.uk/gabriel-rocha/profil/spieler/1096080,BRA1,Ceará Sporting Club,,,2029,ceara-sporting-club,Ceará Sporting Club,BRA1,,29,28.0,2,6.9,0,Estádio Governador Plácido Castelo,63904,+€2.30m,Anderson Batatais,2024,../data/raw/transfermarkt-scraper/2024/clubs.json.gz,https://www.transfermarkt.co.uk/ceara-sporting-club/startseite/verein/2029
1096223,Pedro,Ataíde,Pedro Ataíde,2024,330,pedro-ataide,Brazil,Aparecida de Goiânia,Brazil,2005-06-28 00:00:00,Centre-Forward,Attack,left,180.0,2029-05-31 00:00:00,REC Sports,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,,,,https://www.transfermarkt.co.uk/pedro-ataide/profil/spieler/1096223,BRA1,Clube Atlético Mineiro,,,330,clube-atletico-mineiro,Clube Atlético Mineiro,BRA1,,33,25.7,9,27.3,6,Arena MRV,44892,€-1.24m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/clube-atletico-mineiro/startseite/verein/330
1096272,,Clébio,Clébio,2024,10492,clebio,Brazil,Uberaba,Brazil,2004-03-01 00:00:00,Centre-Back,Defender,right,186.0,,LEFT Sports,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,,,,https://www.transfermarkt.co.uk/clebio/profil/spieler/1096272,BRA1,Esporte Clube Juventude,,,10492,esporte-clube-juventude,Esporte Clube Juventude,BRA1,,29,28.3,3,10.3,0,Estádio Alfredo Jaconi,23726,+€1.13m,Roger Machado,2024,../data/raw/transfermarkt-scraper/2024/clubs.json.gz,https://www.transfermarkt.co.uk/esporte-clube-juventude/startseite/verein/10492
1096275,,Davi Góes,Davi Góes,2024,10492,davi-goes,Brazil,Ipatinga,Brazil,2005-06-22 00:00:00,Defensive Midfield,Midfield,left,185.0,2026-12-31 00:00:00,Un1que Football,https://img.a.transfermarkt.technology/portrait/header/1096275-1747446234.jpg?lm=1,0.0,0.0,,https://www.transfermarkt.co.uk/davi-goes/profil/spieler/1096275,BRA1,Esporte Clube Juventude,,,10492,esporte-clube-juventude,Esporte Clube Juventude,BRA1,,29,28.3,3,10.3,0,Estádio Alfredo Jaconi,23726,+€1.13m,Roger Machado,2024,../data/raw/transfermarkt-scraper/2024/clubs.json.gz,https://www.transfermarkt.co.uk/esporte-clube-juventude/startseite/verein/10492
1096506,,Isac,Isac,2025,585,isac,Brazil,Brejo Santo,Brazil,2006-04-02 00:00:00,Centre-Back,Defender,right,186.0,2027-12-31 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/1096506-1768820785.png?lm=1,1.0,0.0,,https://www.transfermarkt.co.uk/isac/profil/spieler/1096506,BRA1,São Paulo Futebol Clube,,,585,fc-sao-paulo,São Paulo Futebol Clube,BRA1,,42,26.4,9,21.4,3,MorumBIS,72039,+€24.69m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/fc-sao-paulo/startseite/verein/585
1096605,,Kauan Toledo,Kauan Toledo,2024,537,kauan-toledo,Brazil,Sorocaba,Brazil,2006-04-15 00:00:00,Right Winger,Attack,right,177.0,2028-12-31 00:00:00,Casa Soccer M9,https://img.a.transfermarkt.technology/portrait/header/1096605-1739970694.jpg?lm=1,,,,https://www.transfermarkt.co.uk/kauan-toledo/profil/spieler/1096605,BRA1,S. A. F. Botafogo,,,537,botafogo-rio-de-janeiro,S. A. F. Botafogo,BRA1,,34,26.2,13,38.2,5,Estádio Olímpico Nilton Santos,46931,+€40.04m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/botafogo-rio-de-janeiro/startseite/verein/537
1096840,,Luiz Eduardo,Luiz Eduardo,2024,199,luiz-eduardo,Brazil,São Paulo,Brazil,2007-06-26 00:00:00,Attacking Midfield,Midfield,left,,,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,,,,https://www.transfermarkt.co.uk/luiz-eduardo/profil/spieler/1096840,BRA1,Sport Club Corinthians Paulista,,,199,corinthians-sao-paulo,Sport Club Corinthians Paulista,BRA1,,34,27.2,7,20.6,3,Neo Química Arena,49205,+€2.19m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/corinthians-sao-paulo/startseite/verein/199
1097081,,Maxsuell Alegria,Maxsuell Alegria,2024,978,maxsuell-alegria,Brazil,Goiânia,Brazil,2004-01-09 00:00:00,Left Winger,Attack,right,169.0,2029-06-30 00:00:00,Elenko Sports Ltda.,https://img.a.transfermarkt.technology/portrait/header/1097081-1761317911.jpg?lm=1,,,,https://www.transfermarkt.co.uk/maxsuell-alegria/profil/spieler/1097081,BRA1,Club de Regatas Vasco da Gama,,,978,vasco-da-gama-rio-de-janeiro,Club de Regatas Vasco da Gama,BRA1,,32,26.1,10,31.3,5,Estádio São Januário,24584,+€23.85m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/vasco-da-gama-rio-de-janeiro/startseite/verein/978
1097187,,Bruninho,Bruninho,2024,10870,bruninho,Brazil,Barra de Guabiraba,Brazil,2005-06-11 00:00:00,Central Midfield,Midfield,right,177.0,,Advance Sports,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,,,,https://www.transfermarkt.co.uk/bruninho/profil/spieler/1097187,BRA1,Fortaleza Esporte Clube,,,10870,fortaleza-esporte-clube,Fortaleza Esporte Clube,BRA1,,29,27.1,5,17.2,0,Estádio Governador Plácido Castelo,63904,+€6.25m,Juan Pablo Vojvoda,2024,../data/raw/transfermarkt-scraper/2024/clubs.json.gz,https://www.transfermarkt.co.uk/fortaleza-esporte-clube/startseite/verein/10870
1097224,,Janderson,Janderson,2025,609,janderson,Brazil,Altos,Brazil,2005-08-31 00:00:00,Centre-Back,Defender,right,190.0,2029-02-01 00:00:00,VTN IMAGE,https://img.a.transfermarkt.technology/portrait/header/1097224-1769129291.png?lm=1,,,,https://www.transfermarkt.co.uk/janderson/profil/spieler/1097224,BRA1,Cruzeiro Esporte Clube,,,609,ec-cruzeiro-belo-horizonte,Cruzeiro Esporte Clube,BRA1,,30,26.8,7,23.3,3,Estádio Governador Magalhães Pinto,61927,€-36.26m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/ec-cruzeiro-belo-horizonte/startseite/verein/609
1097844,,Wesley Juan,Wesley Juan,2024,614,wesley-juan,,,Brazil,2005-01-02 00:00:00,Centre-Back,Defender,left,188.0,,ORO Soccer Agency,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,,,,https://www.transfermarkt.co.uk/wesley-juan/profil/spieler/1097844,BRA1,Clube de Regatas do Flamengo,,,614,flamengo-rio-de-janeiro,Clube de Regatas do Flamengo,BRA1,,28,28.8,9,32.1,10,Estádio Jornalista Mário Filho,82238,€-13.92m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/flamengo-rio-de-janeiro/startseite/verein/614
