player_id,first_name,last_name,player_name,current_club_id,country_of_birth,city_of_birth,country_of_citizenship,date_of_birth,sub_position,position,foot,height_in_cm,contract_expiration_date,international_caps,international_goals,current_national_team_id,current_club_domestic_competition_id,current_club_name,market_value_in_eur,highest_market_value_in_eur,stats_player_name,stats_position,stats_club,minutes_played,goals,assists,xG,xAG,progressive_passes,progressive_carries,dribbles_attempted,dribbles_successful,shot_creating_actions,goal_creating_actions,tackles,blocks,yellow_cards_stats,red_cards_stats,position_group,goals_per90,assists_per90,xG_per90,xAG_per90,progressive_passes_per90,progressive_carries_per90,dribbles_successful_per90,shot_creating_actions_per90,goal_creating_actions_per90,tackles_per90,blocks_per90,goals_percentile,assists_percentile,xG_percentile,xAG_percentile,progressive_passes_percentile,progressive_carries_percentile,dribbles_successful_percentile,shot_creating_actions_percentile,goal_creating_actions_percentile,tackles_percentile,blocks_percentile,goals_per90_percentile,assists_per90_percentile,xG_per90_percentile,xAG_per90_percentile,progressive_passes_per90_percentile,progressive_carries_per90_percentile,dribbles_successful_per90_percentile,shot_creating_actions_per90_percentile,goal_creating_actions_per90_percentile,tackles_per90_percentile,blocks_per90_percentile,performance_score,age,market_value_in_eur_percentile,age_percentile,moneyball_score,cluster
546036,,Gregore,Gregore,537,Brazil,Juiz de Fora,Brazil,1994-03-02,Defensive Midfield,Midfield,right,181.0,2027-06-30 00:00:00,,,,BRA1,S. A. F. Botafogo,,,Gregore,CM,Botafogo (RJ),2220.0,3.0,2.0,1.2,1.5,199.0,29.0,14.0,9.0,57.0,6.0,97.0,37.0,9.0,0.0,Defensive Midfielder,0.1216216216216216,0.081081081081081,0.0486486486486486,0.0608108108108108,8.067567567567568,1.1756756756756757,0.3648648648648649,2.310810810810811,0.2432432432432432,3.932432432432433,1.5,0.9523809523809524,0.6666666666666666,0.6190476190476191,0.7142857142857143,0.9047619047619048,0.8571428571428571,0.4523809523809524,0.7857142857142857,0.8095238095238095,1.0,0.8095238095238095,0.9523809523809524,0.7142857142857143,0.4761904761904761,0.6666666666666666,0.9523809523809524,0.8571428571428571,0.2857142857142857,0.6190476190476191,0.7142857142857143,0.9523809523809524,0.7142857142857143,0.8669467787114845,30,,0.8809523809523809,,2
546530,,Raniele,Raniele,199,Brazil,Baixa Grande,Brazil,1996-12-31,Defensive Midfield,Midfield,right,184.0,2028-12-31 00:00:00,,,,BRA1,Sport Club Corinthians Paulista,4000000.0,4000000.0,Raniele,"DM,CB",Corinthians,2290.0,0.0,0.0,1.3,1.0,71.0,20.0,14.0,8.0,43.0,3.0,63.0,40.0,8.0,0.0,Defensive Midfielder,0.0,0.0,0.0510917030567685,0.0393013100436681,2.7903930131004366,0.7860262008733624,0.314410480349345,1.689956331877729,0.1179039301310043,2.475982532751092,1.5720524017467248,0.2619047619047619,0.1904761904761904,0.6666666666666666,0.4761904761904761,0.3333333333333333,0.5238095238095238,0.3571428571428571,0.5238095238095238,0.4761904761904761,0.7142857142857143,0.8571428571428571,0.2619047619047619,0.1904761904761904,0.5238095238095238,0.4761904761904761,0.0952380952380952,0.4285714285714285,0.1904761904761904,0.4285714285714285,0.4285714285714285,0.5238095238095238,0.8571428571428571,0.4061624649859943,28,0.6764705882352942,0.6666666666666666,0.374579831932773,3
552242,,Baralhas,Baralhas,2125,Brazil,Botucatu,Brazil,1998-10-10,Defensive Midfield,Midfield,right,178.0,2028-12-31 00:00:00,,,,BRA1,Esporte Clube Vitória,2500000.0,2500000.0,Gabriel Baralhas,CM,Atlético Goianiense,2452.0,1.0,3.0,2.1,2.2,121.0,22.0,40.0,15.0,87.0,6.0,56.0,41.0,9.0,0.0,Defensive Midfielder,0.0367047308319739,0.1101141924959216,0.0770799347471451,0.0807504078303425,4.441272430668842,0.8075040783034257,0.5505709624796085,3.193311582381729,0.2202283849918433,2.0554649265905383,1.5048939641109298,0.6428571428571429,0.8095238095238095,0.9285714285714286,0.8571428571428571,0.8095238095238095,0.6428571428571429,0.7142857142857143,0.9523809523809524,0.8095238095238095,0.5238095238095238,0.9523809523809524,0.5714285714285714,0.7619047619047619,0.8571428571428571,0.7619047619047619,0.5238095238095238,0.4761904761904761,0.5714285714285714,0.9047619047619048,0.6190476190476191,0.3333333333333333,0.8095238095238095,0.5518207282913166,26,0.4705882352941176,0.4285714285714285,0.5491596638655463,2
612162,,Jadsom,Jadsom,8793,Brazil,Recife,Brazil,2001-05-20,Defensive Midfield,Midfield,right,176.0,,2.0,0.0,,BRA1,Red Bull Bragantino,,,Jadsom,"CM,RM",Red Bull Bragantino,1663.0,0.0,1.0,0.1,0.6000000000000001,89.0,11.0,11.0,8.0,23.0,2.0,68.0,15.0,10.0,1.0,Defensive Midfielder,0.0,0.0541190619362597,0.0054119061936259,0.0324714371617558,4.81659651232712,0.5953096812988575,0.4329524954900782,1.2447384245339748,0.1082381238725195,3.680096211665665,0.8117859290438966,0.2619047619047619,0.4761904761904761,0.0952380952380952,0.3333333333333333,0.5,0.2857142857142857,0.3571428571428571,0.2619047619047619,0.3095238095238095,0.7619047619047619,0.1904761904761904,0.2619047619047619,0.5238095238095238,0.0952380952380952,0.3809523809523809,0.6666666666666666,0.1904761904761904,0.3809523809523809,0.1428571428571428,0.3333333333333333,0.9047619047619048,0.0952380952380952,0.5364145658263306,23,,0.238095238095238,,3
644157,,Hugo Moura,Hugo Moura,978,Brazil,Rio de Janeiro,Brazil,1998-01-03,Defensive Midfield,Midfield,right,177.0,2026-12-31 00:00:00,,,,BRA1,Club de Regatas Vasco da Gama,1000000.0,1800000.0,Hugo Moura,CM,Vasco da Gama,2114.0,1.0,4.0,1.7,0.9,115.0,22.0,16.0,9.0,57.0,6.0,73.0,26.0,8.0,1.0,Defensive Midfielder,0.042573320719016,0.1702932828760643,0.0723746452223273,0.0383159886471144,4.89593188268685,0.936613055818354,0.3831598864711448,2.4266792809839166,0.2554399243140965,3.1078524124881737,1.1069063386944182,0.6428571428571429,0.9285714285714286,0.8571428571428571,0.4285714285714285,0.6904761904761905,0.6428571428571429,0.4523809523809524,0.7857142857142857,0.8095238095238095,0.8333333333333334,0.4761904761904761,0.6666666666666666,0.8571428571428571,0.7619047619047619,0.4285714285714285,0.7142857142857143,0.6666666666666666,0.3333333333333333,0.7142857142857143,0.8095238095238095,0.8095238095238095,0.3809523809523809,0.6512605042016808,27,0.2352941176470588,0.5238095238095238,0.6533613445378151,2
727751,,Caio Alexandre,Caio Alexandre,10010,Brazil,Duque de Caxias,Brazil,1999-02-24,Defensive Midfield,Midfield,right,174.0,2028-12-31 00:00:00,,,,BRA1,Esporte Clube Bahia,7000000.0,7000000.0,Caio Alexandre,CM,Bahia,2774.0,2.0,0.0,0.8,2.3000000000000003,235.0,80.0,30.0,17.0,81.0,4.0,59.0,27.0,6.0,0.0,Defensive Midfielder,0.0648882480173035,0.0,0.0259552992069214,0.074621485219899,7.6243691420331645,2.595529920692141,0.5515501081470799,2.627974044700793,0.129776496034607,1.9142033165104544,0.8759913482335977,0.8333333333333334,0.1904761904761904,0.4047619047619047,0.9047619047619048,0.9523809523809524,1.0,0.7857142857142857,0.9047619047619048,0.5952380952380952,0.6190476190476191,0.5238095238095238,0.7142857142857143,0.1904761904761904,0.238095238095238,0.7142857142857143,0.9047619047619048,1.0,0.6190476190476191,0.8095238095238095,0.4761904761904761,0.238095238095238,0.1428571428571428,0.5868347338935574,25,0.9411764705882352,0.3809523809523809,0.4596638655462185,0
811219,,Newton,Newton,537,Brazil,Salvador,Brazil,2000-03-12,Defensive Midfield,Midfield,right,188.0,2027-12-31 00:00:00,,,,BRA1,S. A. F. Botafogo,3000000.0,3000000.0,Newton,CM,Criciúma,2299.0,1.0,1.0,1.5,0.8,78.0,35.0,32.0,22.0,42.0,1.0,52.0,15.0,7.0,0.0,Defensive Midfielder,0.039147455415398,0.039147455415398,0.058721183123097,0.0313179643323184,3.053501522401044,1.3701609395389298,0.8612440191387559,1.644193127446716,0.039147455415398,2.035667681600696,0.58721183123097,0.6428571428571429,0.4761904761904761,0.7619047619047619,0.3809523809523809,0.3809523809523809,0.9047619047619048,0.9285714285714286,0.4761904761904761,0.1904761904761904,0.4761904761904761,0.1904761904761904,0.6190476190476191,0.4285714285714285,0.6190476190476191,0.3333333333333333,0.1904761904761904,0.9047619047619048,0.9047619047619048,0.3809523809523809,0.1904761904761904,0.2857142857142857,0.0476190476190476,0.2913165266106443,24,0.5882352941176471,0.3333333333333333,0.3777310924369748,0
815558,,Martinelli,Martinelli,2462,Brazil,Presidente Prudente,Brazil,2001-10-05,Defensive Midfield,Midfield,right,176.0,2030-12-31 00:00:00,,,,BRA1,Fluminense Football Club,16000000.0,16000000.0,Martinelli,CB,Fluminense,2578.0,1.0,1.0,1.0,1.2,115.0,28.0,52.0,24.0,49.0,2.0,40.0,41.0,8.0,0.0,Defensive Midfielder,0.0349107835531419,0.0349107835531419,0.0349107835531419,0.0418929402637703,4.014740108611327,0.9775019394879751,0.8378588052754072,1.7106283941039566,0.0698215671062839,1.3964313421256789,1.4313421256788208,0.6428571428571429,0.4761904761904761,0.5476190476190477,0.5714285714285714,0.6904761904761905,0.8095238095238095,1.0,0.6666666666666666,0.3095238095238095,0.3095238095238095,0.9523809523809524,0.5238095238095238,0.3809523809523809,0.3333333333333333,0.5238095238095238,0.3333333333333333,0.7142857142857143,0.8095238095238095,0.4761904761904761,0.238095238095238,0.0476190476190476,0.6666666666666666,0.3879551820728291,23,1.0,0.238095238095238,0.3470588235294117,0
859135,,Léo Naldi,Léo Naldi,2125,Brazil,Pindamonhangaba,Brazil,2001-08-18,Defensive Midfield,Midfield,right,177.0,2026-12-31 00:00:00,,,,BRA1,Esporte Clube Vitória,,,Léo Naldi,RM,Vitória,1103.0,0.0,0.0,0.3,0.1,45.0,13.0,15.0,4.0,20.0,0.0,38.0,21.0,6.0,0.0,Defensive Midfielder,0.0,0.0,0.0244786944696282,0.0081595648232094,3.671804170444244,1.0607434270172258,0.3263825929283771,1.6319129646418855,0.0,3.100634632819583,1.71350861287398,0.2619047619047619,0.1904761904761904,0.1428571428571428,0.119047619047619,0.1666666666666666,0.3809523809523809,0.0952380952380952,0.1904761904761904,0.0952380952380952,0.238095238095238,0.4047619047619047,0.2619047619047619,0.1904761904761904,0.1904761904761904,0.0952380952380952,0.2857142857142857,0.8095238095238095,0.238095238095238,0.3333333333333333,0.0952380952380952,0.7619047619047619,0.9523809523809524,0.557422969187675,23,,0.238095238095238,,3
898350,Facundo,Bernal,Facundo Bernal,2462,Uruguay,Montevideo,Uruguay,2003-08-21,Defensive Midfield,Midfield,right,187.0,2028-07-31 00:00:00,1.0,0.0,,BRA1,Fluminense Football Club,6000000.0,6000000.0,Facundo Bernal,DM,Fluminense,919.0,0.0,0.0,0.4,0.1,49.0,2.0,10.0,7.0,16.0,0.0,25.0,9.0,6.0,0.0,Defensive Midfielder,0.0,0.0,0.0391730141458106,0.0097932535364526,4.798694232861806,0.1958650707290533,0.6855277475516867,1.5669205658324266,0.0,2.4483133841131663,0.8813928182807399,0.2619047619047619,0.1904761904761904,0.1904761904761904,0.119047619047619,0.238095238095238,0.0714285714285714,0.2857142857142857,0.0952380952380952,0.0952380952380952,0.1428571428571428,0.0476190476190476,0.2619047619047619,0.1904761904761904,0.4285714285714285,0.1904761904761904,0.6190476190476191,0.0952380952380952,0.7142857142857143,0.2857142857142857,0.0952380952380952,0.4761904761904761,0.1904761904761904,0.3977591036414565,21,0.8529411764705882,0.1428571428571428,0.4039915966386554,3
1101124,,Gustavinho,Gustavinho,221,Brazil,Limeira,Brazil,2005-04-07,Defensive Midfield,Midfield,right,,2028-12-31 00:00:00,,,,BRA1,Santos Futebol Clube,500000.0,500000.0,Gustavinho,LM,Red Bull Bragantino,954.0,1.0,3.0,0.7000000000000001,1.4,45.0,9.0,33.0,17.0,38.0,4.0,24.0,14.0,1.0,0.0,Defensive Midfielder,0.0943396226415094,0.2830188679245283,0.0660377358490566,0.1320754716981131,4.245283018867925,0.8490566037735848,1.6037735849056602,3.5849056603773586,0.3773584905660377,2.2641509433962264,1.3207547169811322,0.6428571428571429,0.8095238095238095,0.3333333333333333,0.6190476190476191,0.1666666666666666,0.2142857142857142,0.7857142857142857,0.4285714285714285,0.5952380952380952,0.0952380952380952,0.0952380952380952,0.8095238095238095,1.0,0.7142857142857143,0.9523809523809524,0.4761904761904761,0.5714285714285714,1.0,1.0,0.9523809523809524,0.4285714285714285,0.5714285714285714,0.5504201680672268,19,0.0588235294117647,0.0952380952380952,0.7012605042016806,2
1376049,,Luiz Felipe,Luiz Felipe,614,,,Brazil,2008-02-08,Defensive Midfield,Midfield,right,183.0,,,,,BRA1,Clube de Regatas do Flamengo,,,Luiz Felipe,LM,Atlético Goianiense,1090.0,1.0,0.0,0.8999999999999999,0.0,20.0,2.0,2.0,1.0,7.0,2.0,19.0,17.0,5.0,1.0,Defensive Midfielder,0.0825688073394495,0.0,0.0743119266055045,0.0,1.651376146788991,0.1651376146788991,0.0825688073394495,0.5779816513761469,0.1651376146788991,1.5688073394495414,1.4036697247706422,0.6428571428571429,0.1904761904761904,0.4761904761904761,0.0476190476190476,0.0476190476190476,0.0714285714285714,0.0476190476190476,0.0476190476190476,0.3095238095238095,0.0476190476190476,0.2857142857142857,0.7619047619047619,0.1904761904761904,0.8095238095238095,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.5238095238095238,0.0952380952380952,0.6190476190476191,0.1638655462184874,16,,0.0476190476190476,,1
225432,,Zé Rafael,Zé Rafael,221,Brazil,Ponta Grossa,Brazil,1993-06-16,Central Midfield,Midfield,right,175.0,2027-12-31 00:00:00,,,,BRA1,Santos Futebol Clube,1500000.0,5000000.0,Zé Rafael,CM,Palmeiras,951.0,0.0,2.0,0.4,1.8,49.0,10.0,19.0,6.0,34.0,5.0,25.0,10.0,7.0,0.0,Central Midfielder,0.0,0.1892744479495268,0.0378548895899053,0.1703470031545741,4.637223974763407,0.946372239747634,0.5678233438485805,3.217665615141956,0.473186119873817,2.365930599369085,0.946372239747634,0.1764705882352941,0.6764705882352942,0.2058823529411764,0.7647058823529411,0.1764705882352941,0.2352941176470588,0.1176470588235294,0.3529411764705882,0.6764705882352942,0.5294117647058824,0.1764705882352941,0.1764705882352941,0.8823529411764706,0.2941176470588235,0.9411764705882352,0.4705882352941176,0.3529411764705882,0.2941176470588235,0.6470588235294118,0.8823529411764706,0.8823529411764706,0.4705882352941176,0.649616368286445,31,0.1333333333333333,0.9411764705882352,0.6152600170502983,0
270188,Lucas,Evangelista,Lucas Evangelista,1023,Brazil,Limeira,Brazil,1995-02-06,Central Midfield,Midfield,left,181.0,2027-12-31 00:00:00,10.0,1.0,,BRA1,Sociedade Esportiva Palmeiras,4000000.0,5000000.0,Lucas Evangelista,DM,Red Bull Bragantino,2540.0,2.0,3.0,2.5,1.6,132.0,26.0,34.0,15.0,73.0,6.0,48.0,29.0,4.0,0.0,Central Midfielder,0.0708661417322834,0.1062992125984252,0.0885826771653543,0.0566929133858267,4.677165354330708,0.9212598425196852,0.5314960629921259,2.5866141732283463,0.2125984251968504,1.7007874015748032,1.0275590551181102,0.6764705882352942,0.8529411764705882,0.8823529411764706,0.6470588235294118,0.9411764705882352,0.6764705882352942,0.7647058823529411,0.8823529411764706,0.7647058823529411,0.8235294117647058,0.8823529411764706,0.4705882352941176,0.5882352941176471,0.5882352941176471,0.3529411764705882,0.5294117647058824,0.2941176470588235,0.1176470588235294,0.5294117647058824,0.4117647058823529,0.3529411764705882,0.5882352941176471,0.4552429667519181,29,0.3333333333333333,0.8823529411764706,0.4574595055413469,2
341705,,Gerson,Gerson,609,Brazil,Belford Roxo,Brazil,1997-05-20,Central Midfield,Midfield,left,184.0,2030-12-31 00:00:00,14.0,1.0,,BRA1,Cruzeiro Esporte Clube,18000000.0,25000000.0,Gerson,LB,Flamengo,2457.0,3.0,6.0,2.1,3.6,181.0,71.0,80.0,36.0,111.0,16.0,57.0,23.0,3.0,0.0,Central Midfielder,0.1098901098901098,0.2197802197802197,0.0769230769230769,0.1318681318681318,6.630036630036631,2.600732600732601,1.3186813186813189,4.065934065934066,0.5860805860805861,2.087912087912088,0.8424908424908425,0.8529411764705882,0.9705882352941176,0.7647058823529411,1.0,1.0,1.0,0.9117647058823528,1.0,1.0,1.0,0.8235294117647058,0.7058823529411765,0.9411764705882352,0.4705882352941176,0.8235294117647058,0.9411764705882352,0.9411764705882352,0.9411764705882352,0.8823529411764706,0.9411764705882352,0.7058823529411765,0.2941176470588235,0.8260869565217391,27,1.0,0.6764705882352942,0.5441815856777493,0
364261,,Tchê Tchê,Tchê Tchê,978,Brazil,São Paulo,Brazil,1992-08-30,Central Midfield,Midfield,both,175.0,2026-12-31 00:00:00,,,,BRA1,Club de Regatas Vasco da Gama,800000.0,5000000.0,Tchê Tchê,CM,Botafogo (RJ),1570.0,0.0,0.0,0.4,2.8000000000000003,94.0,30.0,15.0,10.0,54.0,5.0,16.0,10.0,2.0,1.0,Central Midfielder,0.0,0.0,0.0229299363057324,0.1605095541401274,5.388535031847134,1.719745222929936,0.5732484076433121,3.095541401273885,0.286624203821656,0.9171974522292992,0.5732484076433121,0.1764705882352941,0.2352941176470588,0.2058823529411764,0.9411764705882352,0.7058823529411765,0.8235294117647058,0.3823529411764705,0.6470588235294118,0.6764705882352942,0.1176470588235294,0.1764705882352941,0.1764705882352941,0.2352941176470588,0.1764705882352941,0.8823529411764706,0.7058823529411765,0.7647058823529411,0.3529411764705882,0.5882352941176471,0.7058823529411765,0.0588235294117647,0.0588235294117647,0.547314578005115,32,0.0666666666666666,1.0,0.5617220801364022,0
397458,Nicolás,de la Cruz,Nicolás de la Cruz,614,Uruguay,Montevideo,Uruguay,1997-06-01,Central Midfield,Midfield,right,167.0,2028-06-30 00:00:00,37.0,5.0,,BRA1,Clube de Regatas do Flamengo,8000000.0,18000000.0,Nicolás De La Cruz,DM,Flamengo,1010.0,2.0,3.0,1.6,2.6,104.0,18.0,15.0,8.0,72.0,7.0,20.0,16.0,3.0,0.0,Central Midfielder,0.1782178217821782,0.2673267326732673,0.1425742574257426,0.2316831683168317,9.267326732673268,1.6039603960396038,0.7128712871287128,6.415841584158415,0.6237623762376238,1.7821782178217822,1.4257425742574257,0.6764705882352942,0.8529411764705882,0.5882352941176471,0.8823529411764706,0.8235294117647058,0.3529411764705882,0.2352941176470588,0.8235294117647058,0.8235294117647058,0.1764705882352941,0.5588235294117647,0.9411764705882352,1.0,0.7647058823529411,1.0,1.0,0.5882352941176471,0.4117647058823529,1.0,1.0,0.4705882352941176,0.9411764705882352,0.8721227621483376,27,0.6666666666666666,0.6764705882352942,0.6551364023870418,0
445000,Matheus,Rossetto,Matheus Rossetto,10870,Brazil,Santo Amaro da Imperatriz,Brazil,1996-06-03,Central Midfield,Midfield,right,180.0,2027-12-31 00:00:00,,,,BRA1,Fortaleza Esporte Clube,,,Matheus Rossetto,DM,Fortaleza,1548.0,0.0,0.0,0.0,0.2,93.0,26.0,27.0,18.0,22.0,3.0,22.0,11.0,3.0,0.0,Central Midfielder,0.0,0.0,0.0,0.0116279069767441,5.406976744186046,1.5116279069767442,1.0465116279069768,1.2790697674418603,0.1744186046511628,1.2790697674418603,0.6395348837209303,0.1764705882352941,0.2352941176470588,0.0588235294117647,0.1764705882352941,0.6470588235294118,0.6764705882352942,0.8235294117647058,0.1470588235294117,0.4411764705882353,0.2647058823529412,0.2941176470588235,0.1764705882352941,0.2352941176470588,0.0588235294117647,0.1176470588235294,0.7647058823529411,0.4705882352941176,0.7647058823529411,0.0588235294117647,0.3529411764705882,0.1176470588235294,0.1176470588235294,0.3350383631713555,28,,0.8235294117647058,,2
468304,Rodrigo,Nestor,Rodrigo Nestor,10010,Brazil,São Paulo,Brazil,2000-08-09,Central Midfield,Midfield,left,175.0,2030-12-31 00:00:00,14.0,0.0,,BRA1,Esporte Clube Bahia,7000000.0,9000000.0,Rodrigo Nestor,CM,São Paulo,984.0,0.0,2.0,0.9,1.4,50.0,29.0,24.0,6.0,37.0,3.0,15.0,7.0,3.0,0.0,Central Midfielder,0.0,0.1829268292682927,0.0823170731707317,0.1280487804878048,4.573170731707317,2.652439024390244,0.5487804878048781,3.3841463414634148,0.274390243902439,1.371951219512195,0.6402439024390244,0.1764705882352941,0.6764705882352942,0.4117647058823529,0.4411764705882353,0.2352941176470588,0.7647058823529411,0.1176470588235294,0.4117647058823529,0.4411764705882353,0.0588235294117647,0.0588235294117647,0.1764705882352941,0.7647058823529411,0.5294117647058824,0.7647058823529411,0.4117647058823529,1.0,0.2352941176470588,0.7647058823529411,0.5882352941176471,0.1764705882352941,0.1764705882352941,0.5754475703324807,24,0.5666666666666667,0.3529411764705882,0.5506606990622336,0
552549,,Matheus Henrique,Matheus Henrique,609,Brazil,São Paulo,Brazil,1997-12-19,Central Midfield,Midfield,right,175.0,2029-06-30 00:00:00,1.0,0.0,,BRA1,Cruzeiro Esporte Clube,4500000.0,22000000.0,Matheus Henrique,RM,Cruzeiro,1219.0,2.0,0.0,1.2000000000000002,0.2,57.0,23.0,25.0,12.0,45.0,2.0,24.0,17.0,4.0,0.0,Central Midfielder,0.14766201804758,0.0,0.088597210828548,0.0147662018047579,4.20836751435603,1.6981132075471697,0.8859721082854799,3.3223954060705494,0.14766201804758,1.7719442165709598,1.25512715340443,0.6764705882352942,0.2352941176470588,0.5294117647058824,0.1764705882352941,0.3235294117647059,0.4705882352941176,0.6470588235294118,0.5294117647058824,0.2352941176470588,0.4117647058823529,0.7058823529411765,0.7647058823529411,0.2352941176470588,0.6470588235294118,0.1764705882352941,0.3529411764705882,0.7058823529411765,0.5882352941176471,0.7058823529411765,0.2352941176470588,0.4117647058823529,0.6470588235294118,0.4373401534526855,27,0.4,0.6764705882352942,0.4609335038363172,1
578872,,Jean Lucas,Jean Lucas,10010,Brazil,Rio de Janeiro,Brazil,1998-06-22,Central Midfield,Midfield,right,181.0,2028-12-31 00:00:00,1.0,0.0,,BRA1,Esporte Clube Bahia,13000000.0,13000000.0,Jean Lucas,LM,Bahia,2901.0,3.0,6.0,5.2,2.5,126.0,53.0,70.0,36.0,78.0,9.0,50.0,33.0,7.0,0.0,Central Midfielder,0.093071354705274,0.1861427094105481,0.1613236814891416,0.077559462254395,3.90899689762151,1.644260599793175,1.1168562564632885,2.419855222337125,0.2792140641158221,1.5511892450879008,1.0237849017580145,0.8529411764705882,0.9705882352941176,1.0,0.8235294117647058,0.8823529411764706,0.9411764705882352,0.9117647058823528,0.9411764705882352,0.9117647058823528,0.8823529411764706,0.9705882352941176,0.6470588235294118,0.8235294117647058,0.8235294117647058,0.5294117647058824,0.2941176470588235,0.6470588235294118,0.8235294117647058,0.4117647058823529,0.6470588235294118,0.2352941176470588,0.5294117647058824,0.4552429667519181,26,0.8,0.5294117647058824,0.3937340153452685,1
606716,,Pepê,Pepê,210,Brazil,Rio de Janeiro,Brazil,1998-01-06,Central Midfield,Midfield,right,183.0,2026-12-31 00:00:00,,,,BRA1,Grêmio Foot-Ball Porto Alegrense,1800000.0,1800000.0,João Pedro Pepê,CM,Grêmio,1283.0,1.0,0.0,0.5,0.3,81.0,22.0,27.0,11.0,22.0,0.0,44.0,13.0,2.0,1.0,Central Midfielder,0.0701480904130943,0.0,0.0350740452065471,0.0210444271239282,5.681995323460639,1.5432579890880749,0.7716289945440374,1.5432579890880749,0.0,3.0865159781761498,0.911925175370226,0.4411764705882353,0.2352941176470588,0.2941176470588235,0.2941176470588235,0.5882352941176471,0.4117647058823529,0.5294117647058824,0.1470588235294117,0.088235294117647,0.7647058823529411,0.3529411764705882,0.4117647058823529,0.2352941176470588,0.2352941176470588,0.2941176470588235,0.8235294117647058,0.5294117647058824,0.4705882352941176,0.1176470588235294,0.088235294117647,1.0,0.4117647058823529,0.5370843989769821,27,0.2,0.6764705882352942,0.5707800511508951,2
608216,,Gabriel Menino,Gabriel Menino,221,Brazil,Morungaba,Brazil,2000-09-29,Central Midfield,Midfield,right,176.0,2026-12-31 00:00:00,0.0,0.0,,BRA1,Santos Futebol Clube,7000000.0,15000000.0,Gabriel Menino,DM,Palmeiras,1067.0,1.0,0.0,2.1,1.4,73.0,25.0,25.0,11.0,58.0,3.0,28.0,16.0,7.0,1.0,Central Midfielder,0.0843486410496719,0.0,0.1771321462043111,0.1180880974695407,6.157450796626055,2.1087160262418,0.9278350515463918,4.892221180880974,0.2530459231490159,2.3617619493908157,1.3495782567947516,0.4411764705882353,0.2352941176470588,0.7647058823529411,0.4411764705882353,0.5294117647058824,0.5588235294117647,0.5294117647058824,0.7058823529411765,0.4411764705882353,0.6470588235294118,0.5588235294117647,0.5294117647058824,0.2352941176470588,0.9411764705882352,0.6470588235294118,0.8823529411764706,0.8823529411764706,0.7058823529411765,0.9411764705882352,0.5294117647058824,0.8235294117647058,0.8235294117647058,0.7800511508951409,24,0.5666666666666667,0.3529411764705882,0.6734228473998296,1
614328,,Eric Ramires,Eric Ramires,8793,Brazil,Salvador,Brazil,2000-08-10,Central Midfield,Midfield,right,172.0,2026-12-31 00:00:00,4.0,0.0,,BRA1,Red Bull Bragantino,3500000.0,4500000.0,Eric Ramires,CM,Red Bull Bragantino,1106.0,2.0,2.0,2.1,0.2,38.0,9.0,21.0,10.0,27.0,3.0,24.0,10.0,4.0,0.0,Central Midfielder,0.162748643761302,0.162748643761302,0.1708860759493671,0.0162748643761302,3.092224231464738,0.732368896925859,0.81374321880651,2.1971066907775767,0.244122965641953,1.952983725135624,0.81374321880651,0.6764705882352942,0.6764705882352942,0.7647058823529411,0.1764705882352941,0.0588235294117647,0.1470588235294117,0.3823529411764705,0.2941176470588235,0.4411764705882353,0.4117647058823529,0.1764705882352941,0.8823529411764706,0.6470588235294118,0.8823529411764706,0.2352941176470588,0.0588235294117647,0.1176470588235294,0.5294117647058824,0.2941176470588235,0.4705882352941176,0.5882352941176471,0.2352941176470588,0.2634271099744245,24,0.2666666666666666,0.3529411764705882,0.4384484228473998,1
658678,,Christian,Christian,609,Brazil,Jundiaí,Brazil,2000-12-19,Central Midfield,Midfield,right,178.0,2027-12-31 00:00:00,,,,BRA1,Cruzeiro Esporte Clube,12000000.0,12000000.0,Christian,LW,Athletico Paranaense,1494.0,1.0,0.0,1.8,1.7,57.0,15.0,24.0,9.0,41.0,2.0,27.0,15.0,7.0,0.0,Central Midfielder,0.0602409638554216,0.0,0.108433734939759,0.1024096385542168,3.433734939759036,0.9036144578313252,0.5421686746987953,2.469879518072289,0.1204819277108433,1.6265060240963856,0.9036144578313252,0.4411764705882353,0.2352941176470588,0.6470588235294118,0.7058823529411765,0.3235294117647059,0.2941176470588235,0.2941176470588235,0.4705882352941176,0.2352941176470588,0.5882352941176471,0.4117647058823529,0.3529411764705882,0.2352941176470588,0.7058823529411765,0.5882352941176471,0.1764705882352941,0.2352941176470588,0.1764705882352941,0.4705882352941176,0.1764705882352941,0.2941176470588235,0.3529411764705882,0.329923273657289,24,0.7333333333333333,0.3529411764705882,0.3616794543904518,2
